,k_infect,N1,H0,d_If,gamma,mode,vmax,IL6max,Q,emax,H,e
0,0.0005518871389311703,528.7715991112386,229.34299736125791,0.13664761387280824,9.145467922236962,5,3987.6187309869038,7676.964313585226,1.9380983313241595,0.03768929863490315,0.1071709484038419,8.469926913921423e-05
1,5.07846033433553e-05,401.667515135089,89.13328472305034,0.864807566031375,1.5723823715534102,1,10.959217003613334,129.12361176367753,9.352991280402358,0.0007419721087195473,0.9988601200758722,1.728405524631331e-06
2,0.00030548252650979864,2159.110976363614,70.94916596315667,0.11319570253341657,5.297104891492742,3,14679.576064711724,5294.68579227561,3.1434708845550214,0.17709399714168847,0.010140545391715125,4.5808638734797834e-05
3,0.00010483283191896319,352.05948652925076,34.84315871887646,0.16063268298502187,0.20656883565651066,1,0.01,20.128891527110483,9.685230636920203,2.1127902463810328e-19,1.0,0.0
4,3.581318005283186e-05,1035.843029735898,43.076761022644156,0.47007123471654944,0.7511791951043657,1,0.01,20.059508401080357,9.68545306759601,1.2197263843298355e-20,1.0,0.0
5,4.460887792679354e-05,3054.3269542136354,116.800538240683,0.08112563948951691,1.2910403071692174,5,12273.520614653406,3708.2293259145918,2.9931552809549524,0.08085069372917089,0.23696810616607986,0.0002498595775717292
6,0.0004066278830244924,4108.40494941922,90.11775475320074,0.6777456370542485,102.03460619839396,4,129630.3892213584,6609.846181385606,1.4681408258206399,0.999978215345706,0.0007583224772890188,0.0002068936199246513
7,9.752023438412149e-05,1610.6911536453122,173.55424369435684,0.1170843896261616,3.191840958970877,5,2500.344366812157,2528.0923167563997,4.470609908955795,0.1908062077916965,0.5261434371053723,6.597291008229828e-05
8,3.119740609816755e-05,6300.853218936485,54.35355099660977,0.33528210665920855,3.5822521161909093,1,294.2338605718981,375.5176166490763,8.67766303905938,0.9096707111385883,0.9856693122502066,0.0002562651330831897
9,5.702729374708544e-05,709.2137178519005,15.810061384346085,0.403107276243234,0.25775914546162176,1,0.01,20.015882387499733,9.685592312354196,1.2805850157414948e-19,1.0,0.0
10,0.0003268369026617424,4531.106896992123,53.67984614621767,0.2079176260672895,16.528672117328398,3,35383.42021198157,3520.5171467060063,3.468876133911146,0.9404206791791896,0.003456725807624511,9.952580743195683e-05
11,3.6012331587720626e-05,362.51486486140874,10.171277889647138,0.10801292091747908,0.0143426133282914,1,0.01,20.003237828108077,9.68563263136646,1.1195281128304187e-22,1.0,0.0
12,5.224929847544819e-05,402.29049474820795,38.5582538724338,0.24147352815311368,0.19570734311932958,1,0.01,20.019134314449694,9.685582008314253,4.001021713893009e-23,1.0,0.0
13,2.806702878990252e-05,437.43523892126706,184.49608746365993,0.48702727011468877,1.103190837482097,5,896.7968931006757,1180.467849450732,7.12619358468266,0.7426978252816285,0.8961940214178877,0.00543238246935158
14,8.904262594678344e-05,7017.298160690106,188.7593055391341,0.23724226919851943,27.981328447912457,3,104921.50445494035,12586.379946428506,2.5676154675385385,0.9007758441167623,0.00538686768501142,1.457498788304631e-05
15,0.00042870883724517356,1143.6256621650475,10.530415565677107,0.23376239712737917,1.2068866695711167,5,90.3690774048911,526.3484698644615,5.640059726642122,0.00023753113627589457,0.8416726351073617,2.540747336536413e-06
16,4.098894082889807e-05,994.1714031332805,71.08585391164364,1.714678324373513,4.966995944549715,5,1466.196830021379,1055.7852436516957,4.523465435454339,0.010867276864897664,0.8984441073645898,1.604115063503987e-05
17,9.562697332051141e-05,422.48590467513225,227.83580224423906,0.09261875101431954,0.8525375664034089,1,17.808129833450646,551.6432960524227,8.334027232315844,0.9742841600378253,0.9958370263125078,0.0007123382597181441
18,0.00010656478222078012,5643.219554816418,89.41105688617802,0.1012567028078021,5.444470624949193,4,42788.959388156974,6165.482349160904,1.5120891926156603,0.007746535193846369,0.009425786246196288,1.0503838651274312e-05
19,0.00048075589472558385,545.5885764751229,30.845700283792336,1.441259031302694,11.66075209881927,5,7071.7818129230955,1369.6230371761271,3.3477107168145697,0.0009460674489680194,0.043535077818347666,3.4138341036791356e-07
